,sessionID,time,x,y
3246,s63,2016-09-11 04:15:50,526007.3659334434,341225.09194731386
3247,s63,2016-09-11 04:15:55,526050.4164546942,341214.73361351667
3248,s63,2016-09-11 04:16:00,526100.9396487903,341205.04173443234
3249,s63,2016-09-11 04:16:05,526148.5529068066,341193.2978448882
3250,s63,2016-09-11 04:16:10,526206.2176814228,341178.728169749
3251,s63,2016-09-11 04:16:15,526266.7921481221,341166.2098010052
3252,s63,2016-09-11 04:16:20,526323.6631978038,341153.91216161195
3253,s63,2016-09-11 04:16:25,526359.5714184968,341148.42964944104
3254,s63,2016-09-11 04:16:30,526398.3220037958,341128.3119345149
3255,s63,2016-09-11 04:16:35,526390.6468264088,341077.58544857474
3256,s63,2016-09-11 04:16:40,526364.8541534822,341050.19528322807
3257,s63,2016-09-11 04:16:45,526318.1677096402,341061.8850471042
3258,s63,2016-09-11 04:16:50,526279.481330887,341051.955307405
3259,s63,2016-09-11 04:16:55,526260.1024576463,341007.49118985655
3260,s63,2016-09-11 04:17:00,526229.4837956289,340992.6286782604
3261,s63,2016-09-11 04:17:05,526182.6651394088,341002.10019966494
3262,s63,2016-09-11 04:17:10,526155.8151565986,340972.54719238775
3263,s63,2016-09-11 04:17:15,526143.1153067006,340915.4443372167
3264,s63,2016-09-11 04:17:20,526131.341364916,340858.2862230642
3265,s63,2016-09-11 04:17:25,526144.5635949052,340799.6359378332
3266,s63,2016-09-11 04:17:30,526185.6269578869,340771.59209206
3267,s63,2016-09-11 04:17:35,526229.799442511,340764.5039118561
3268,s63,2016-09-11 04:17:40,526244.8126131408,340798.10154032614
3269,s63,2016-09-11 04:17:45,526237.4746776307,340830.8083115057
3270,s63,2016-09-11 04:17:50,526201.5015212381,340835.181559118
3271,s63,2016-09-11 04:17:55,526190.127331181,340831.4097948121
3272,s63,2016-09-11 04:18:00,526188.2095685089,340830.411579669
3273,s63,2016-09-11 04:18:05,526188.2095685089,340830.411579669
3274,s63,2016-09-11 04:18:10,526188.2095685089,340830.411579669
3275,s63,2016-09-11 04:18:15,526188.2095685089,340830.411579669
3276,s63,2016-09-11 04:18:20,526188.2095685089,340830.411579669
3277,s63,2016-09-11 04:18:25,526188.2095685089,340830.411579669
3278,s24,2016-09-11 06:28:54,134.49606542941183,-103982.02058870299
3279,s24,2016-09-11 06:28:59,134.49606542941183,-103982.02058870299
3280,s24,2016-09-11 06:29:04,134.49606542941183,-103982.02058870299
3281,s24,2016-09-11 06:29:09,134.49606542941183,-103982.02058870299
3282,s24,2016-09-11 06:29:14,134.49606542941183,-103982.02058870299
3283,s24,2016-09-11 06:29:19,134.49606542941183,-103982.02058870299
3284,s24,2016-09-11 06:29:24,134.49606542941183,-103982.02058870299
3285,s24,2016-09-11 06:29:29,134.49606542941183,-103982.02058870299
3286,s24,2016-09-11 06:29:34,134.49606542941183,-103982.02058870299
3287,s24,2016-09-11 06:29:39,134.49606542941183,-103982.02058870299
3288,s24,2016-09-11 06:29:44,134.49606542941183,-103982.02058870299
3289,s24,2016-09-11 06:29:49,134.49606542941183,-103982.02058870299
3290,s24,2016-09-11 06:29:54,134.49606542941183,-103982.02058870299
3291,s24,2016-09-11 06:29:59,134.49606542941183,-103982.02058870299
3292,s24,2016-09-11 06:30:04,134.49606542941183,-103982.02058870299
3293,s24,2016-09-11 06:30:09,134.49606542941183,-103982.02058870299
3294,s24,2016-09-11 06:30:14,134.49606542941183,-103982.02058870299
3295,s24,2016-09-11 06:30:19,134.49606542941183,-103982.02058870299
3296,s24,2016-09-11 06:30:24,134.49606542941183,-103982.02058870299
3297,s24,2016-09-11 06:30:29,134.49606542941183,-103982.02058870299
3298,s24,2016-09-11 06:30:34,134.49606542941183,-103982.02058870299
3299,s24,2016-09-11 06:30:39,134.49606542941183,-103982.02058870299
3300,s24,2016-09-11 06:30:44,134.49606542941183,-103982.02058870299
3301,s24,2016-09-11 06:30:49,134.49606542941183,-103982.02058870299
3302,s24,2016-09-11 06:30:54,134.49606542941183,-103982.02058870299
3303,s24,2016-09-11 06:30:59,134.49606542941183,-103982.02058870299
3304,s24,2016-09-11 06:31:04,134.49606542941183,-103982.02058870299
3305,s24,2016-09-11 06:31:09,134.49606542941183,-103982.02058870299
3306,s24,2016-09-11 06:31:17,134.49606542941183,-103982.02058870299
3307,s24,2016-09-11 06:31:22,134.49606542941183,-103982.02058870299
3308,s24,2016-09-11 06:31:27,134.49606542941183,-103982.02058870299
3309,s24,2016-09-11 06:31:32,134.49606542941183,-103982.02058870299
3310,s24,2016-09-11 06:31:37,134.49606542941183,-103982.02058870299
3311,s24,2016-09-11 06:31:42,134.49606542941183,-103982.02058870299
3312,s24,2016-09-11 06:31:47,134.49606542941183,-103982.02058870299
3313,s24,2016-09-11 06:31:52,134.49606542941183,-103982.02058870299
3314,s24,2016-09-11 06:31:57,134.49606542941183,-103982.02058870299
3315,s24,2016-09-11 06:32:02,134.49606542941183,-103982.02058870299
3316,s24,2016-09-11 06:32:07,134.49606542941183,-103982.02058870299
3317,s24,2016-09-11 06:32:12,134.49606542941183,-103982.02058870299
3318,s24,2016-09-11 06:32:17,134.49606542941183,-103982.02058870299
3319,s24,2016-09-11 06:32:22,134.49606542941183,-103982.02058870299
3320,s24,2016-09-11 06:32:27,134.49606542941183,-103982.02058870299
3321,s24,2016-09-11 06:32:32,134.49606542941183,-103982.02058870299
3322,s24,2016-09-11 06:32:37,134.49606542941183,-103982.02058870299
3323,s24,2016-09-11 06:32:42,134.49606542941183,-103982.02058870299
3324,s24,2016-09-11 06:32:47,134.49606542941183,-103982.02058870299
3325,s24,2016-09-11 06:32:52,134.49606542941183,-103982.02058870299
3326,s24,2016-09-11 06:32:57,134.49606542941183,-103982.02058870299
3327,s24,2016-09-11 06:33:02,134.49606542941183,-103982.02058870299
3328,s24,2016-09-11 06:33:07,134.49606542941183,-103982.02058870299
3329,s24,2016-09-11 06:33:12,134.49606542941183,-103982.02058870299
3330,s24,2016-09-11 06:33:17,134.49606542941183,-103982.02058870299
3331,s24,2016-09-11 06:33:22,134.49606542941183,-103982.02058870299
3332,s24,2016-09-11 06:33:27,134.49606542941183,-103982.02058870299
3333,s24,2016-09-11 06:33:32,134.49606542941183,-103982.02058870299
3334,s24,2016-09-11 06:33:37,134.49606542941183,-103982.02058870299
3335,s24,2016-09-11 06:33:42,134.49606542941183,-103982.02058870299
3336,s24,2016-09-11 06:33:47,134.49606542941183,-103982.02058870299
3337,s24,2016-09-11 06:33:52,134.49606542941183,-103982.02058870299
3338,s24,2016-09-11 06:33:57,134.49606542941183,-103982.02058870299
3339,s24,2016-09-11 06:34:02,134.49606542941183,-103982.02058870299
3340,s24,2016-09-11 06:34:07,134.49606542941183,-103982.02058870299
3341,s24,2016-09-11 06:34:12,134.49606542941183,-103982.02058870299
3342,s24,2016-09-11 06:34:17,134.49606542941183,-103982.02058870299
3343,s24,2016-09-11 06:34:22,134.49606542941183,-103982.02058870299
3344,s24,2016-09-11 06:34:27,134.49606542941183,-103982.02058870299
3345,s24,2016-09-11 06:34:32,134.49606542941183,-103982.02058870299
3346,s24,2016-09-11 06:34:37,134.49606542941183,-103982.02058870299
3347,s24,2016-09-11 06:34:42,134.49606542941183,-103982.02058870299
3348,s24,2016-09-11 06:34:47,134.49606542941183,-103982.02058870299
3349,s24,2016-09-11 06:34:52,135.37508876807988,-103984.24046731554
3350,s24,2016-09-11 06:34:57,135.37508876807988,-103984.24046731554
3351,s24,2016-09-11 06:35:02,135.37508876807988,-103984.24046731554
3352,s24,2016-09-11 06:35:07,135.37508876807988,-103984.24046731554
3353,s24,2016-09-11 06:35:12,135.37508876807988,-103984.24046731554
3354,s24,2016-09-11 06:35:17,135.37508876807988,-103984.24046731554
3355,s24,2016-09-11 06:35:22,135.37508876807988,-103984.24046731554
3356,s24,2016-09-11 06:35:27,135.37508876807988,-103984.24046731554
3357,s24,2016-09-11 06:35:33,135.37508876807988,-103984.24046731554
3358,s24,2016-09-11 06:35:38,135.37508876807988,-103984.24046731554
3359,s24,2016-09-11 06:35:43,135.37508876807988,-103984.24046731554
3360,s24,2016-09-11 06:35:48,135.37508876807988,-103984.24046731554
3361,s24,2016-09-11 06:35:53,135.37508876807988,-103984.24046731554
3362,s24,2016-09-11 06:35:58,135.37508876807988,-103984.24046731554
3363,s24,2016-09-11 06:36:03,135.37508876807988,-103984.24046731554
3364,s24,2016-09-11 06:36:08,135.37508876807988,-103984.24046731554
3365,s24,2016-09-11 06:36:13,135.37508876807988,-103984.24046731554
3366,s24,2016-09-11 06:36:18,135.37508876807988,-103984.24046731554
3367,s24,2016-09-11 06:36:23,135.37508876807988,-103984.24046731554
3368,s24,2016-09-11 06:36:28,135.37508876807988,-103984.24046731554
3369,s24,2016-09-11 06:36:33,135.37508876807988,-103984.24046731554
3370,s24,2016-09-11 06:36:38,135.37508876807988,-103984.24046731554
3371,s24,2016-09-11 06:36:44,135.37508876807988,-103984.24046731554
3372,s24,2016-09-11 06:36:49,135.37508876807988,-103984.24046731554
3373,s24,2016-09-11 06:36:54,135.37508876807988,-103984.24046731554
3374,s24,2016-09-11 06:36:59,135.37508876807988,-103984.24046731554
3375,s24,2016-09-11 06:37:04,135.37508876807988,-103984.24046731554
3376,s24,2016-09-11 06:37:09,135.37508876807988,-103984.24046731554
3377,s24,2016-09-11 06:37:14,135.37508876807988,-103984.24046731554
3378,s24,2016-09-11 06:37:19,135.37508876807988,-103984.24046731554
3379,s24,2016-09-11 06:37:24,135.37508876807988,-103984.24046731554
3380,s24,2016-09-11 06:37:29,135.37508876807988,-103984.24046731554
3381,s24,2016-09-11 06:37:34,136.254093575757,-103987.57027827064
3382,s24,2016-09-11 06:37:39,138.0121559961699,-103990.90010381583
3383,s24,2016-09-11 06:37:44,141.52838926995173,-103990.9001625427
3384,s24,2016-09-11 06:37:49,144.16556422412395,-103990.90020755725
3385,s24,2016-09-11 06:37:54,127.46354070305824,-103985.35027529998
3386,s24,2016-09-11 06:37:59,116.91477186232805,-103989.7898502308
3387,s24,2016-09-11 06:38:04,118.67274707602337,-103999.7792654112
3388,s24,2016-09-11 06:38:09,134.49578001862392,-103999.77950475179
3389,s24,2016-09-11 06:38:14,140.64916306408122,-104000.88953820476
3390,s24,2016-09-11 06:38:19,145.04475720692426,-103983.13069709996
3391,s24,2016-09-11 06:38:24,145.04506500298157,-103965.37178226793
3392,s24,2016-09-11 06:38:29,151.19905349705368,-103934.29379334021
3393,s24,2016-09-11 06:38:34,151.19905349705368,-103934.29379334021
3394,s24,2016-09-11 06:38:39,177.5712875891477,-103919.8651958555
3395,s24,2016-09-11 06:38:44,220.6453352267854,-103926.52581234183
3396,s24,2016-09-11 06:38:49,237.34779210668057,-103918.75674578128
3397,s24,2016-09-11 06:38:54,241.74408345110714,-103885.4589161519
3398,s24,2016-09-11 06:38:59,244.381939872168,-103863.26035831403
3399,s24,2016-09-11 06:39:04,242.6241182088852,-103852.16099069873
3400,s24,2016-09-11 06:39:09,242.6241182088852,-103852.16099069873
3401,s24,2016-09-11 06:39:14,242.6241182088852,-103852.16099069873
3402,s24,2016-09-11 06:39:19,242.6241182088852,-103852.16099069873
3403,s24,2016-09-11 06:39:24,242.6241182088852,-103852.16099069873
3404,s24,2016-09-11 06:39:29,242.62415038747713,-103851.05105908262
3405,s24,2016-09-11 06:39:34,242.62415038747713,-103851.05105908262
3406,s24,2016-09-11 06:39:39,242.62415038747713,-103851.05105908262
3407,s24,2016-09-11 06:39:44,242.62415038747713,-103851.05105908262
3408,s24,2016-09-11 06:39:49,242.62415038747713,-103851.05105908262
3409,s24,2016-09-11 06:39:54,242.6241182088852,-103852.16099069873
3410,s24,2016-09-11 06:39:59,242.6241182088852,-103852.16099069873
3411,s24,2016-09-11 06:40:04,242.6241182088852,-103852.16099069873
3412,s24,2016-09-11 06:40:09,242.6241182088852,-103852.16099069873
3413,s24,2016-09-11 06:40:14,242.6241182088852,-103852.16099069873
3414,s24,2016-09-11 06:40:19,242.6241182088852,-103852.16099069873
3415,s24,2016-09-11 06:40:24,242.62415038747713,-103851.05105908262
3416,s24,2016-09-11 06:40:29,242.62415038747713,-103851.05105908262
3417,s24,2016-09-11 06:40:34,242.6241182088852,-103852.16099069873
3418,s24,2016-09-11 06:40:39,242.62415038747713,-103851.05105908262
3419,s24,2016-09-11 06:40:44,242.6241182088852,-103852.16099069873
3420,s24,2016-09-11 06:40:49,243.50344946002588,-103843.28156342963
3421,s24,2016-09-11 06:40:54,245.26169469440356,-103839.95182005409
3422,s24,2016-09-11 06:40:59,247.89967341488227,-103814.42347309832
3423,s24,2016-09-11 06:41:04,251.41734796576202,-103768.91639284696
3424,s24,2016-09-11 06:41:09,254.93482408113778,-103731.1788399322
3425,s24,2016-09-11 06:41:14,261.9690028578043,-103683.45202578371
3426,s24,2016-09-11 06:41:19,268.1242017787881,-103634.6152680479
3427,s24,2016-09-11 06:41:24,275.158573390916,-103585.77855346305
3428,s24,2016-09-11 06:41:29,283.9512014314532,-103538.05184421688
3429,s24,2016-09-11 06:41:34,290.98593948269263,-103483.6655124682
3430,s24,2016-09-11 06:41:39,298.0206503700465,-103432.6089878534
3431,s24,2016-09-11 06:41:44,305.9344882448204,-103383.77237087581
3432,s24,2016-09-11 06:41:49,311.21054151887074,-103348.25482424488
3433,s24,2016-09-11 06:41:54,320.00404898868874,-103289.42890839884
3434,s24,2016-09-11 06:41:59,327.038926593028,-103242.81216410268
3435,s24,2016-09-11 06:42:04,336.71179912472144,-103183.98632556759
3436,s24,2016-09-11 06:42:09,341.1085549579002,-103158.45814747503
3437,s24,2016-09-11 06:42:14,341.1085549579002,-103158.45814747503
3438,s24,2016-09-11 06:42:19,341.1085549579002,-103158.45814747503
3439,s24,2016-09-11 06:42:24,341.1085549579002,-103158.45814747503
3440,s24,2016-09-11 06:42:29,341.1085549579002,-103158.45814747503
3441,s24,2016-09-11 06:42:34,342.86721023358405,-103149.57879173756
3442,s24,2016-09-11 06:42:39,352.5377303478308,-103151.79905036045
3443,s24,2016-09-11 06:42:44,347.2632660660893,-103141.8094740999
3444,s24,2016-09-11 06:42:49,348.14329078933224,-103120.72087207949
3445,s24,2016-09-11 06:42:54,354.2997351093218,-103064.114793743
3446,s24,2016-09-11 06:42:59,362.2144418009557,-103010.83859230299
3447,s24,2016-09-11 06:43:04,374.5260768751614,-102935.36405534111
3448,s24,2016-09-11 06:43:09,386.83778003277257,-102863.21934110112
3449,s24,2016-09-11 06:43:14,396.5120371677913,-102793.2943944456
3450,s24,2016-09-11 06:43:19,410.5829576738179,-102712.27042866778
3451,s24,2016-09-11 06:43:24,421.137178434059,-102634.57611387316
3452,s24,2016-09-11 06:43:29,433.4496680954471,-102563.54148239689
3453,s24,2016-09-11 06:43:34,444.00393525417894,-102492.50679611601
3454,s24,2016-09-11 06:43:39,453.67891767900437,-102425.91179654328
3455,s24,2016-09-11 06:43:44,464.23346837842837,-102355.9871003707
3456,s24,2016-09-11 06:43:49,473.0294696651399,-102290.5020359531
3457,s24,2016-09-11 06:43:54,485.3430342604406,-102217.24773178855
3458,s24,2016-09-11 06:43:59,495.01840095734224,-102155.0925501869
3459,s24,2016-09-11 06:44:04,511.72926199575886,-102071.84927406115
3460,s24,2016-09-11 06:44:09,522.2849515210837,-101998.59498195257
3461,s24,2016-09-11 06:44:14,532.840613768436,-101928.67049363302
3462,s24,2016-09-11 06:44:19,545.1553059960715,-101854.30646244762
3463,s24,2016-09-11 06:44:24,556.5909263826907,-101779.94241328025
3464,s24,2016-09-11 06:44:29,566.268078034278,-101706.68820489431
3465,s24,2016-09-11 06:44:34,576.8248578840867,-101631.214246816
3466,s24,2016-09-11 06:44:39,586.5018917750567,-101564.6196334851
3467,s24,2016-09-11 06:44:44,596.1790795647539,-101498.02504927898
3468,s24,2016-09-11 06:44:49,606.7358288620599,-101430.32063721074
3469,s24,2016-09-11 06:44:54,617.2927488419227,-101362.61625698395
3470,s24,2016-09-11 06:44:59,624.3314801361412,-101308.23068664968
3471,s24,2016-09-11 06:45:04,626.970414869953,-101296.02176275384
3472,s24,2016-09-11 06:45:09,626.0910734748468,-101296.02169694146
3473,s24,2016-09-11 06:45:14,626.0910734748468,-101296.02169694146
3474,s24,2016-09-11 06:45:19,626.0910734748468,-101296.02169694146
3475,s24,2016-09-11 06:45:24,626.0910734748468,-101296.02169694146
3476,s24,2016-09-11 06:45:29,626.0910734748468,-101296.02169694146
3477,s24,2016-09-11 06:45:34,629.6104425010271,-101269.38388052722
3478,s24,2016-09-11 06:45:40,636.6482347878627,-101229.42729761964
3479,s24,2016-09-11 06:45:45,644.5674123745412,-101163.94264545711
3480,s24,2016-09-11 06:45:50,648.9693512357771,-101097.34782549366
3481,s24,2016-09-11 06:45:55,656.8892725314945,-101025.20370666124
3482,s24,2016-09-11 06:46:00,667.44640061073,-100966.37884897087
3483,s24,2016-09-11 06:46:05,678.8847692986019,-100886.46564244898
3484,s24,2016-09-11 06:46:10,687.6844484372996,-100815.43160333578
3485,s24,2016-09-11 06:46:15,697.3636761419475,-100744.3976670024
3486,s24,2016-09-11 06:46:20,707.0430679977871,-100673.36376216589
3487,s24,2016-09-11 06:46:25,712.3226251858287,-100636.73694183398
3488,s24,2016-09-11 06:46:30,714.0821091616526,-100628.9676719592
3489,s24,2016-09-11 06:46:35,715.8409320889041,-100628.9678221615
3490,s24,2016-09-11 06:46:40,715.8409320889041,-100628.9678221615
3491,s24,2016-09-11 06:46:45,712.324136164505,-100618.97826857399
3492,s24,2016-09-11 06:46:50,707.0512230857275,-100576.80097738001
3493,s24,2016-09-11 06:46:55,703.5379390195012,-100524.63459451078
3494,s24,2016-09-11 06:47:00,685.9545831410214,-100462.47781209415
3495,s24,2016-09-11 06:47:05,664.854281864129,-100387.00180962542
3496,s24,2016-09-11 06:47:10,645.513003104832,-100304.86652471591
3497,s24,2016-09-11 06:47:15,624.4127675727941,-100218.29151914781
3498,s24,2016-09-11 06:47:20,602.4327915576287,-100129.49670377094
3499,s24,2016-09-11 06:47:25,581.3315912508406,-100044.03178214235
3500,s24,2016-09-11 06:47:30,562.8674356690608,-99972.99600362778
3501,s24,2016-09-11 06:47:35,552.3169660284184,-99923.04916844005
3502,s24,2016-09-11 06:47:40,545.2825268050656,-99900.85042942781
3503,s24,2016-09-11 06:47:45,542.6449261843227,-99887.53129225597
3504,s24,2016-09-11 06:47:50,535.6112124845386,-99853.12351429509
3505,s24,2016-09-11 06:47:58,532.0954272481613,-99818.715969807
3506,s24,2016-09-11 06:48:03,500.4422409366816,-99673.315394226
3507,s24,2016-09-11 06:48:08,474.06065599108115,-99606.71909767902
3508,s24,2016-09-11 06:48:13,445.04060475947335,-99530.13355134567
3509,s24,2016-09-11 06:48:18,413.3815821739845,-99450.21826278418
3510,s24,2016-09-11 06:48:23,381.72200578963384,-99369.19320793962
3511,s24,2016-09-11 06:48:28,341.2668816600926,-99273.7390916734
3512,s24,2016-09-11 06:48:33,305.20833065733314,-99187.16465162998
3513,s24,2016-09-11 06:48:38,267.39006715873256,-99095.04078895738
3514,s24,2016-09-11 06:48:43,228.69132856465876,-99005.13692657277
3515,s24,2016-09-11 06:48:48,191.75089105032384,-98917.45313428529
3516,s24,2016-09-11 06:48:53,154.80976194003597,-98825.3298991872
3517,s24,2016-09-11 06:48:58,113.46973691089079,-98735.42661741981
3518,s24,2016-09-11 06:49:03,77.40658407472074,-98641.08398587583
3519,s24,2016-09-11 06:49:08,41.342580266296864,-98554.51090009045
3520,s24,2016-09-11 06:49:13,-6.157463515177369,-98475.70735263778
3521,s24,2016-09-11 06:49:18,-44.86179935839027,-98423.54182155663
3522,s24,2016-09-11 06:49:23,-65.09382416214794,-98393.57445878722
3523,s24,2016-09-11 06:49:29,-91.48363671032712,-98354.72795724263
3524,s24,2016-09-11 06:49:34,-135.46730343531817,-98283.69451475982
3525,s24,2016-09-11 06:49:39,-170.6547242878005,-98229.30973569909
3526,s24,2016-09-11 06:49:44,-201.44396227318794,-98187.13397792028
3527,s24,2016-09-11 06:49:49,-228.71466926392168,-98150.50777403591
3528,s24,2016-09-11 06:49:54,-269.1812133509666,-98099.45330109587
3529,s24,2016-09-11 06:49:59,-301.7313479874283,-98041.73931115028
3530,s24,2016-09-11 06:50:04,-330.76326174568385,-97981.80551044364
3531,s24,2016-09-11 06:50:09,-360.6754780388437,-97917.43224205496
3532,s24,2016-09-11 06:50:14,-388.82823273260146,-97864.158063279
3533,s24,2016-09-11 06:50:19,-416.10218955157325,-97799.7849006881
3534,s24,2016-09-11 06:50:24,-450.41446794522926,-97732.08250600146
3535,s24,2016-09-11 06:50:29,-482.96766329184175,-97667.70988029707
3536,s24,2016-09-11 06:50:34,-514.6412887265906,-97608.88686197298
3537,s24,2016-09-11 06:50:39,-545.4363470035605,-97538.96488526557
3538,s24,2016-09-11 06:50:44,-576.231155778747,-97480.14207250904
3539,s24,2016-09-11 06:50:49,-604.3876324482262,-97414.65977838356
3540,s24,2016-09-11 06:50:54,-628.1443543261848,-97368.0456095431
3541,s24,2016-09-11 06:50:59,-643.982315806672,-97336.96953917341
3542,s24,2016-09-11 06:51:04,-665.0996630657464,-97297.014701006
3543,s24,2016-09-11 06:51:09,-693.2562557132915,-97245.9614803316
3544,s24,2016-09-11 06:51:14,-723.1735026193783,-97186.029301133
3545,s24,2016-09-11 06:51:19,-753.9711568579078,-97123.87751886668
3546,s24,2016-09-11 06:51:24,-774.2101925029419,-97079.48330448335
3547,s24,2016-09-11 06:51:29,-803.2487161238678,-97020.6612704522
3548,s24,2016-09-11 06:51:34,-837.567093480844,-96955.1804716168
3549,s24,2016-09-11 06:51:39,-867.4859515540302,-96899.68847892666
3550,s24,2016-09-11 06:51:44,-884.2057272950187,-96866.39321030397
3551,s24,2016-09-11 06:51:49,-886.8454999248497,-96863.06378793204
3552,s24,2016-09-11 06:51:54,-886.8454999248497,-96863.06378793204
3553,s24,2016-09-11 06:51:59,-883.3258035508916,-96867.50301795593
3554,s24,2016-09-11 06:52:04,-883.3258035508916,-96867.50301795593
3555,s24,2016-09-11 06:52:09,-884.2056101262569,-96867.50311078876
3556,s24,2016-09-11 06:52:14,-893.8862068238668,-96841.9764281325
3557,s24,2016-09-11 06:52:19,-913.2478192229755,-96788.70330377342
3558,s24,2016-09-11 06:52:24,-948.448079734575,-96721.00331519824
3559,s24,2016-09-11 06:52:29,-982.7697312207893,-96647.75389156397
3560,s24,2016-09-11 06:52:34,-1020.6113322800957,-96574.50505771209
3561,s24,2016-09-11 06:52:39,-1051.4139987775125,-96507.91492278082
3562,s24,2016-09-11 06:52:44,-1088.3764027324505,-96439.10591927497
3563,s24,2016-09-11 06:52:49,-1122.6990936235525,-96375.84623486921
3564,s24,2016-09-11 06:52:54,-1134.141157721635,-96346.99042049749
3565,s24,2016-09-11 06:52:59,-1137.6612057052553,-96342.55130493594
3566,s24,2016-09-11 06:53:05,-1138.5418217284605,-96337.00193355605
3567,s24,2016-09-11 06:53:10,-1140.3018485191278,-96334.78237659577
3568,s24,2016-09-11 06:53:15,-1142.0620275666006,-96331.45292186877
3569,s24,2016-09-11 06:53:20,-1141.1820134739392,-96332.56270010164
3570,s24,2016-09-11 06:53:25,-1141.1820134739392,-96332.56270010164
3571,s24,2016-09-11 06:53:30,-1141.1820134739392,-96332.56270010164
3572,s24,2016-09-11 06:53:35,-1142.9409817792475,-96338.11243086262
3573,s24,2016-09-11 06:53:40,-1142.9409817792475,-96338.11243086262
3574,s24,2016-09-11 06:53:45,-1142.9409817792475,-96338.11243086262
3575,s24,2016-09-11 06:53:50,-1142.9409817792475,-96338.11243086262
3576,s24,2016-09-11 06:53:55,-1142.9409817792475,-96338.11243086262
3577,s24,2016-09-11 06:54:00,-1142.9409817792475,-96338.11243086262
3578,s24,2016-09-11 06:54:05,-1144.7010094998404,-96335.8928748155
3579,s24,2016-09-11 06:54:10,-1159.6620510844514,-96311.47717373725
3580,s24,2016-09-11 06:54:15,-1181.6655648699962,-96262.6447378872
3581,s24,2016-09-11 06:54:20,-1203.6731628831476,-96187.17482726369
3582,s24,2016-09-11 06:54:25,-1224.8019204623997,-96107.26527929818
3583,s24,2016-09-11 06:54:30,-1248.571923469659,-96019.58692495618
3584,s24,2016-09-11 06:54:35,-1263.5361763774417,-95979.63288645679
3585,s24,2016-09-11 06:54:40,-1286.4253330836073,-95903.05351320934
3586,s24,2016-09-11 06:54:45,-1306.6758528258651,-95822.03422943782
3587,s24,2016-09-11 06:54:50,-1329.5672434042208,-95736.57585649472
3588,s24,2016-09-11 06:54:55,-1350.697979372926,-95658.8865571362
3589,s24,2016-09-11 06:55:00,-1370.0688606267795,-95583.41683638562
3590,s24,2016-09-11 06:55:05,-1389.4397225170396,-95510.16697178176
3591,s24,2016-09-11 06:55:10,-1410.5706497682258,-95438.02736329101
3592,s24,2016-09-11 06:55:15,-1429.061858496163,-95366.99727156665
3593,s24,2016-09-11 06:55:20,-1446.672642279882,-95300.4066629638
3594,s24,2016-09-11 06:55:25,-1460.7605031039566,-95252.68368245149
3595,s24,2016-09-11 06:55:30,-1466.0424968348816,-95240.4757768591
3596,s24,2016-09-11 06:55:35,-1471.3243110212497,-95229.37776854681
3597,s24,2016-09-11 06:55:40,-1470.4456960749812,-95221.60836056108
3598,s24,2016-09-11 06:55:45,-1468.6853479868732,-95223.82783851586
3599,s24,2016-09-11 06:55:50,-1477.4880764782429,-95207.18098620092
3600,s24,2016-09-11 06:55:55,-1497.7351792319678,-95165.00863922387
3601,s24,2016-09-11 06:56:00,-1510.0607766876929,-95132.8239531559
3602,s24,2016-09-11 06:56:05,-1517.1037018848583,-95116.17683130549
3603,s24,2016-09-11 06:56:10,-1517.1041038706899,-95113.95704555279
3604,s24,2016-09-11 06:56:15,-1517.1041038706899,-95113.95704555279
3605,s24,2016-09-11 06:56:20,-1517.1041038706899,-95113.95704555279
3606,s24,2016-09-11 06:56:25,-1517.1041038706899,-95113.95704555279
3607,s24,2016-09-11 06:56:30,-1517.1041038706899,-95113.95704555279
3608,s24,2016-09-11 06:56:35,-1517.1041038706899,-95113.95704555279
3609,s24,2016-09-11 06:56:40,-1517.1041038706899,-95113.95704555279
3610,s24,2016-09-11 06:56:45,-1521.503654569853,-95116.17762925988
3611,s24,2016-09-11 06:56:50,-1522.3836451056413,-95116.17778912699
3612,s24,2016-09-11 06:56:55,-1528.546616491396,-95099.53051810293
3613,s24,2016-09-11 06:57:00,-1530.3136970251799,-95060.68459399277
3614,s24,2016-09-11 06:57:05,-1509.1999825015664,-95026.27409305098
3615,s24,2016-09-11 06:57:10,-1507.4411808061413,-95019.61442129593
3616,s24,2016-09-11 06:57:15,-1506.5615793131292,-95017.39447807334
3617,s24,2016-09-11 06:57:20,-1506.5615793131292,-95017.39447807334
3618,s24,2016-09-11 06:57:26,-1504.801976208575,-95015.17437685188
3619,s24,2016-09-11 06:57:31,-1504.802175569348,-95014.06448440766
3620,s24,2016-09-11 06:57:36,-1504.801976208575,-95015.17437685188
3621,s24,2016-09-11 06:57:41,-1504.802175569348,-95014.06448440766
3622,s24,2016-09-11 06:57:46,-1504.802175569348,-95014.06448440766
3623,s24,2016-09-11 06:57:51,-1504.802175569348,-95014.06448440766
3624,s24,2016-09-11 06:57:56,-1504.802175569348,-95014.06448440766
3625,s24,2016-09-11 06:58:01,-1499.5225653140806,-95011.84375279117
3626,s24,2016-09-11 06:58:06,-1496.0031539159827,-95008.51344620204
3627,s24,2016-09-11 06:58:11,-1488.9676761799492,-94982.98466765089
3628,s24,2016-09-11 06:58:16,-1483.6931527736597,-94951.90674811695
3629,s24,2016-09-11 06:58:21,-1466.9739764598198,-94946.35434283316
3630,s24,2016-09-11 06:58:26,-1467.847761981655,-94981.87104826886
